0	power	lat	lon	id	line_attachment	material	operator	source	design	ref	description	line_management	location:transition	structure	colour	cables	voltage	tower:type
6492		41.2299254	-8.6053259	1808628798						NA						NA	NA	
6498		41.23	-8.6054332	1808628820						NA						NA	NA	
6502		41.2305285	-8.6063988	1808628837						NA						NA	NA	
6505		41.2300666	-8.606608	1808628840						NA						NA	NA	
6507		41.2297781	-8.60557	1808628842						NA						NA	NA	
6515		41.2305549	-8.6050478	1808629456						NA						NA	NA	
6516		41.2279767	-8.6110001	3131441483						NA						NA	NA	
6517		41.2279793	-8.6108941	3131441484						NA						NA	NA	
6518		41.2280131	-8.6110017	3131441485						NA						NA	NA	
6519		41.2280157	-8.6108957	3131441486						NA						NA	NA	
6520		41.2281097	-8.6078815	3131441487						NA						NA	NA	
6521		41.2281114	-8.6078134	3131441488						NA						NA	NA	
6522		41.2281744	-8.6078843	3131441489						NA						NA	NA	
6523		41.2281761	-8.6078161	3131441490						NA						NA	NA	
6527		41.2293731	-8.6052668	4024439774						NA						NA	NA	
6534		41.2292965	-8.6051687	4025364861						NA						NA	NA	
6535		41.2303633	-8.6063269	5290505264						NA						NA	NA	
6536		41.2304704	-8.6061494	5290505265						NA						NA	NA	
6537		41.2304142	-8.606084	5290505266						NA						NA	NA	
6538		41.2303089	-8.6062451	5290505267						NA						NA	NA	
6539		41.231003	-8.605834	5290505268						NA						NA	NA	
6540		41.2310417	-8.6057873	5290505269						NA						NA	NA	
6541		41.2309398	-8.6056845	5290505270						NA						NA	NA	
6542		41.2309012	-8.6057546	5290505271						NA						NA	NA	
6544		41.2296084	-8.6029259	1556207433						NA						NA	NA	
6545		41.2301614	-8.6037531	1556207493						NA						NA	NA	
6546		41.2305914	-8.6042338	1556207497						NA						NA	NA	
6548		41.2309094	-8.6044891	1556207519						NA						NA	NA	
6549		41.2311148	-8.6047951	1556207601						NA						NA	NA	
6550		41.2312699	-8.6035223	1556207697						NA						NA	NA	
6554		41.2311118	-8.6033235	1579285098						NA						NA	NA	
6560		41.2278812	-8.5997949	1645489976						NA						NA	NA	
6561		41.227587	-8.6000871	1645489985						NA						NA	NA	
6562		41.2278792	-8.6000907	1645489991						NA						NA	NA	
6563		41.227589	-8.5997914	1645489994						NA						NA	NA	
6564		41.2302769	-8.6047474	1808615460						NA						NA	NA	
6565		41.228294	-8.6041755	1808615462						NA						NA	NA	
6566		41.2303702	-8.6031785	1808615467						NA						NA	NA	
6567		41.2294577	-8.6027623	1808615471						NA						NA	NA	
6568		41.228651	-8.6029846	1808615480						NA						NA	NA	
6569		41.2287882	-8.6028781	1808615483						NA						NA	NA	
6570		41.2298358	-8.6042576	1808615488						NA						NA	NA	
6571		41.2287096	-8.6029164	1808615492						NA						NA	NA	
6572		41.2297943	-8.6037541	1808619541						NA						NA	NA	
6573		41.2300049	-8.6039785	1808619543						NA						NA	NA	
6574		41.2295577	-8.6041213	1808619545						NA						NA	NA	
6576		41.2296221	-8.6040215	1808619550						NA						NA	NA	
6578		41.2304401	-8.6044688	1808619556						NA						NA	NA	
6579		41.2307266	-8.6047662	1808629457						NA						NA	NA	
6584		41.2287141	-8.6046484	5290505232						NA						NA	NA	
6585		41.2298259	-8.6025955	5290505237						NA						NA	NA	
6586		41.2306874	-8.6026633	5290505239						NA						NA	NA	
6587		41.2314128	-8.6034785	5290505240						NA						NA	NA	
6588		41.2317957	-8.6038701	5290505241						NA						NA	NA	
6589		41.2312549	-8.6047284	5290505242						NA						NA	NA	
6590		41.2311285	-8.6042094	5290505248						NA						NA	NA	
6591		41.2311748	-8.6041447	5290505249						NA						NA	NA	
6592		41.2310636	-8.6040153	5290505250						NA						NA	NA	
6593		41.2310219	-8.6040739	5290505251						NA						NA	NA	
6594		41.2309825	-8.6040431	5290505252						NA						NA	NA	
6595		41.2310265	-8.6039753	5290505253						NA						NA	NA	
6596		41.2309176	-8.6038397	5290505254						NA						NA	NA	
6597		41.2308736	-8.6039106	5290505255						NA						NA	NA	
6598		41.2308203	-8.6038674	5290505256						NA						NA	NA	
6599		41.2308643	-8.6038027	5290505257						NA						NA	NA	
6600		41.230759	-8.6036857	5290505258						NA						NA	NA	
6601		41.2307191	-8.6037405	5290505259						NA						NA	NA	
6602		41.2306712	-8.6036927	5290505260						NA						NA	NA	
6603		41.2307138	-8.6036361	5290505261						NA						NA	NA	
6604		41.2306153	-8.6035335	5290505262						NA						NA	NA	
6605		41.2305834	-8.6035954	5290505263						NA						NA	NA	
6606		41.2325811	-8.6052048	1556207718						NA						NA	NA	
6614		41.233296	-8.6057872	6994440872						NA						NA	NA	
6619		41.2320937	-8.6046666	1640413884						NA						NA	NA	
6622		41.232356	-8.6044997	6994440873						NA						NA	NA	
6623		41.2320434	-8.6038506	6994440874						NA						NA	NA	
6624		41.2408456	-8.6180336	8211247086						NA						NA	NA	
6625		41.2407937	-8.6180093	8211247087						NA						NA	NA	
6626		41.2398382	-8.6155177	3088657048						NA						NA	NA	
6627		41.2402231	-8.6161926	3088663379						NA						NA	NA	
6628		41.2403074	-8.615042	3088663396						NA						NA	NA	
6629		41.2407085	-8.6157262	3088663426						NA						NA	NA	
6640		41.2402002	-8.6156362	6994440875						NA						NA	NA	
6641		41.2403777	-8.6154793	6994440876						NA						NA	NA	
6642		41.2402879	-8.6155638	6994440877						NA						NA	NA	
6643		41.2418974	-8.6129607	6994440880						NA						NA	NA	
6644		41.241606	-8.6141972	6994440881						NA						NA	NA	
6645		41.2422977	-8.6151212	6994440882						NA						NA	NA	
6646		41.241137	-8.6154512	6994440883						NA						NA	NA	
6647		41.2411391	-8.6155477	6994440884						NA						NA	NA	
6648		41.2405611	-8.6157804	8211247058						NA						NA	NA	
6649		41.2405683	-8.6157184	8211247059						NA						NA	NA	
6650		41.2403961	-8.6153004	8211247060						NA						NA	NA	
6651		41.2400369	-8.6156764	8211247061						NA						NA	NA	
6652		41.2399605	-8.6155402	8211247062						NA						NA	NA	
6653		41.2403105	-8.6151865	8211247063						NA						NA	NA	
6654		41.2402387	-8.6152591	8211247064						NA						NA	NA	
6655		41.24019	-8.6153083	8211247065						NA						NA	NA	
6656		41.240071	-8.6154286	8211247066						NA						NA	NA	
6657		41.2403312	-8.6153683	8211247067						NA						NA	NA	
6658		41.240242	-8.6154618	8211247068						NA						NA	NA	
6659		41.2401538	-8.6155541	8211247069						NA						NA	NA	
6660		41.2402402	-8.6157171	8211247070						NA						NA	NA	
6661		41.2404649	-8.6154894	8211247071						NA						NA	NA	
6662		41.2404985	-8.6155687	8211247072						NA						NA	NA	
6663		41.240202	-8.6158634	8211247073						NA						NA	NA	
6664		41.2401577	-8.6157862	8211247074						NA						NA	NA	
6665		41.2404672	-8.6155998	8211247075						NA						NA	NA	
6666		41.2404354	-8.6156315	8211247076						NA						NA	NA	
6667		41.240319	-8.6156373	8211247077						NA						NA	NA	
6668		41.2404134	-8.6155416	8211247078						NA						NA	NA	
6669		41.2406063	-8.617206	8211247080						NA						NA	NA	
6670		41.2408303	-8.6178526	8211247081						NA						NA	NA	
6671		41.240325	-8.6159971	8211247082						NA						NA	NA	
6672		41.2403876	-8.6159421	8211247083						NA						NA	NA	
6673		41.2402393	-8.6158264	8211247084						NA						NA	NA	
6674		41.2407726	-8.6174172	8211247085						NA						NA	NA	
6675		41.2408242	-8.6178954	8211247088						NA						NA	NA	
6676		41.2408793	-8.6179178	8211247089						NA						NA	NA	
6682		41.2475099	-8.6180263	8069597887						NA						NA	NA	
6688		41.2496467	-8.6139062	6994465893						NA						NA	NA	
6689		41.2474768	-8.6153814	6994465894						NA						NA	NA	
6690		41.2452664	-8.6152849	6994465895						NA						NA	NA	
6695		41.2420335	-8.6097072	6994440878						NA						NA	NA	
6696		41.242448	-8.610595	6994440879						NA						NA	NA	
6740		41.2664114	-8.6250581	5290505296						NA						NA	NA	
6741		41.2664313	-8.6250652	5290505297						NA						NA	NA	
6742		41.2664641	-8.6251008	5290505298						NA						NA	NA	
6743		41.2664748	-8.6250499	5290505299						NA						NA	NA	
6744		41.2664404	-8.6250408	5290505300						NA						NA	NA	
6745		41.2664259	-8.6250916	5290505301						NA						NA	NA	
6746		41.2705333	-8.6296589	5293760810						NA						NA	NA	
6747		41.2705146	-8.6296511	5293760811						NA						NA	NA	
6748		41.270521	-8.629621	5293760812						NA						NA	NA	
6749		41.2705391	-8.6296296	5293760813						NA						NA	NA	
6764		41.2531716	-8.6115003	6994465892						NA						NA	NA	
6769		41.2627916	-8.6049315	6994465889						NA						NA	NA	
6770		41.2593542	-8.6067725	6994465890						NA						NA	NA	
6771		41.2582792	-8.6076057	6994465891						NA						NA	NA	
6774		41.2685406	-8.6190957	4187167385						NA						NA	NA	
6775		41.2685403	-8.6189898	5290505276						NA						NA	NA	
6776		41.2685018	-8.6191039	5290505277						NA						NA	NA	
6777		41.2685005	-8.6189863	5290505278						NA						NA	NA	
6778		41.26853	-8.6189879	5290505279						NA						NA	NA	
6779		41.2685127	-8.618988	5290505280						NA						NA	NA	
6780		41.2685336	-8.6190843	5290505281						NA						NA	NA	
6781		41.2685107	-8.6190885	5290505282						NA						NA	NA	
6782		41.2685083	-8.6190432	5290505283						NA						NA	NA	
6783		41.268533	-8.6190398	5290505284						NA						NA	NA	
6784		41.2685333	-8.6190584	5290505285						NA						NA	NA	
6785		41.2686198	-8.6189437	5290505286						NA						NA	NA	
6786		41.2679653	-8.6180268	5290505287						NA						NA	NA	
6787		41.2663645	-8.6185627	5290505293						NA						NA	NA	
6788		41.2664927	-8.6207088	5290505294						NA						NA	NA	
6789		41.2663212	-8.6229601	5290505295						NA						NA	NA	
6790		41.2675331	-8.6159752	5290505288						NA						NA	NA	
6791		41.2708353	-8.6154065	5290505289						NA						NA	NA	
6792		41.2664661	-8.6163024	5290505291						NA						NA	NA	
6793		41.26589	-8.6167516	5290505292						NA						NA	NA	
6794		41.2729918	-8.6147362	3587724472						NA						NA	NA	
6795		41.2776103	-8.6144153	4253478027						NA						NA	NA	
6796		41.2776047	-8.6168405	4253478028						NA						NA	NA	
6797		41.2773733	-8.6176217	4253478029						NA						NA	NA	
6798		41.2777768	-8.6115763	4253481696						NA						NA	NA	
6799		41.276492	-8.6117943	4253484728						NA						NA	NA	
6800		41.2750279	-8.6134088	5290505290						NA						NA	NA	
6803		41.2705111	-8.599712	6994465885						NA						NA	NA	
6804		41.2689508	-8.6007312	6994465886						NA						NA	NA	
6805		41.2674438	-8.6017585	6994465887						NA						NA	NA	
6806		41.2656817	-8.6029601	6994465888						NA						NA	NA	
6820		41.2987403	-8.6957452	3566907251						NA						NA	NA	
6821		41.2989365	-8.6958999	3566907266						NA						NA	NA	
6822		41.2989833	-8.6951991	3566907268						NA						NA	NA	
6823		41.2991351	-8.6950862	3566907280						NA						NA	NA	
6824		41.2991795	-8.6953538	3566907283						NA						NA	NA	
6825		41.299269	-8.6951902	3566907289						NA						NA	NA	
6826		41.2992939	-8.6947239	3566907291						NA						NA	NA	
6828		41.2994278	-8.6948279	3566907298						NA						NA	NA	
6841		41.2827277	-8.6528157	6994466092						NA						NA	NA	
6842		41.2825896	-8.6517589	6994466099						NA						NA	NA	
6845		41.2828053	-8.6522833	6994466113						NA						NA	NA	
6849		41.284235	-8.6526148	6997335401						NA						NA	NA	
6850		41.2842102	-8.6525121	6997335402						NA						NA	NA	
6855		41.2847176	-8.653	3566905848						NA						NA	NA	
6856		41.2848592	-8.6529486	3566905850						NA						NA	NA	
6859		41.2856108	-8.6517321	4003349185						NA						NA	NA	
6860		41.2852128	-8.6511822	4003349186						NA						NA	NA	
6861		41.284692	-8.6518499	4003349187						NA						NA	NA	
6862		41.2850899	-8.6523997	4003349188						NA						NA	NA	
6864		41.2850531	-8.6523488	4095887912						NA						NA	NA	
6878		41.2853026	-8.6519358	6997335393						NA						NA	NA	
6879		41.285082	-8.6516199	6997335394						NA						NA	NA	
6880		41.2850478	-8.6520438	6997335395						NA						NA	NA	
6881		41.2850848	-8.6520959	6997335396						NA						NA	NA	
6882		41.285125	-8.6521525	6997335397						NA						NA	NA	
6883		41.2849699	-8.6519342	6997335398						NA						NA	NA	
6884		41.2849347	-8.6518846	6997335399						NA						NA	NA	
6885		41.2849107	-8.6518508	6997335400						NA						NA	NA	
6886		41.2852647	-8.6518815	8207711518						NA						NA	NA	
6887		41.2851475	-8.6517137	8207711519						NA						NA	NA	
6888		41.2851012	-8.6516473	8207711520						NA						NA	NA	
6945		41.3204223	-8.6930888	4424776853						NA						NA	NA	
6946		41.320374	-8.6930068	4424776854						NA						NA	NA	
6994		41.2864445	-8.6504506	6996835531						NA						NA	NA	
6995		41.286627	-8.6469657	6996835534						NA						NA	NA	
6997		41.2868256	-8.6432471	6996835533						NA						NA	NA	
6998		41.2869947	-8.6400577	6997335387						NA						NA	NA	
6999		41.2815156	-8.6245504	4253452960						NA						NA	NA	
7000		41.2834668	-8.6296914	4253454371						NA						NA	NA	
7001		41.2842764	-8.6305284	8207706213						NA						NA	NA	
7002		41.2863727	-8.6372548	6997335388						NA						NA	NA	
7003		41.2857641	-8.6344082	6997335389						NA						NA	NA	
7004		41.2851779	-8.6320877	6997335390						NA						NA	NA	
7007		41.2824829	-8.61997	4253462768						NA						NA	NA	
7008		41.2834182	-8.6153357	4253464191						NA						NA	NA	
7009		41.2829953	-8.6126199	4253464192						NA						NA	NA	
7010		41.2779677	-8.612118	4253484726						NA						NA	NA	
7011		41.2781295	-8.6133702	4253484727						NA						NA	NA	
7012		41.2833769	-8.6107478	4253470428						NA						NA	NA	
7013		41.2806749	-8.6109289	4253473718						NA						NA	NA	
7014		41.2790514	-8.6113339	4253481695						NA						NA	NA	
7016		41.2848921	-8.6109721	4253470429						NA						NA	NA	
7017		41.2856711	-8.6107571	4253470430						NA						NA	NA	
7027		41.1416017	-8.5967723	2276338348						NA						NA	NA	
7028		41.1416724	-8.5967468	2276338349						NA						NA	NA	
7029		41.1416724	-8.5966758	2276338356						NA						NA	NA	
7030		41.141586	-8.5967062	2276338361						NA						NA	NA	
7031		41.1416039	-8.5925578	3398946380						NA						NA	NA	
7032		41.1416819	-8.5925996	3398946385						NA						NA	NA	
7033		41.1417324	-8.5921343	3398946389						NA						NA	NA	
7034		41.1418104	-8.592176	3398946392						NA						NA	NA	
7035		41.1452053	-8.5969489	8556949614						NA						NA	NA	
7036		41.1451617	-8.5969346	8556949615						NA						NA	NA	
7037		41.1451435	-8.5970327	8556949616						NA						NA	NA	
7038		41.1451872	-8.5970469	8556959233						NA						NA	NA	
7046		41.1499572	-8.597834	5268188405						NA						NA	NA	
7047		41.1500212	-8.5977845	5268188406						NA						NA	NA	
7048		41.150333	-8.5973527	5268188407						NA						NA	NA	
7049		41.1500105	-8.5969244	5268188408						NA						NA	NA	
7050		41.1497933	-8.5972005	5268188409						NA						NA	NA	
7051		41.1497254	-8.5971386	5268188410						NA						NA	NA	
7052		41.1496921	-8.5972093	5268188411						NA						NA	NA	
7053		41.1496441	-8.5971651	5268188412						NA						NA	NA	
7054		41.1495641	-8.5972943	5268188413						NA						NA	NA	
7055		41.1500361	-8.5969584	5814724884						NA						NA	NA	
7056		41.1500747	-8.5977104	5814724887						NA						NA	NA	
7057		41.1499485	-8.5976869	7020413432						NA						NA	NA	
7058		41.1501344	-8.5982019	7020413433						NA						NA	NA	
7059		41.1524613	-8.5946356	7837825063						NA						NA	NA	
7060		41.1524744	-8.5945594	7837825064						NA						NA	NA	
7061		41.1524219	-8.5945434	7837825065						NA						NA	NA	
7062		41.1524087	-8.5946196	7837825066						NA						NA	NA	
7063		41.1540314	-8.5959725	4751728984						NA						NA	NA	
7064		41.1549168	-8.595466	7020413434						NA						NA	NA	
7065		41.1569928	-8.5942966	7020413435						NA						NA	NA	
7066		41.155537	-8.5951167	8821093068						NA						NA	NA	
7067		41.1597392	-8.5899353	7020413437						NA						NA	NA	
7068		41.16045	-8.5922796	7020413436						NA						NA	NA	
7069		41.1601602	-8.5869746	3570147029						NA						NA	NA	
7070		41.1602642	-8.5863816	3570147031						NA						NA	NA	
7071		41.1603162	-8.5863874	3570147032						NA						NA	NA	
7072		41.1604181	-8.5861225	3570147033						NA						NA	NA	
7073		41.160689	-8.5861772	3570147036						NA						NA	NA	
7074		41.1610855	-8.5871876	3570147041						NA						NA	NA	
7075		41.1612028	-8.5876446	3570147043						NA						NA	NA	
7076		41.1612611	-8.5876337	3570147044						NA						NA	NA	
7077		41.1612632	-8.5874869	3570147045						NA						NA	NA	
7078		41.1612762	-8.5867788	3570147046						NA						NA	NA	
7079		41.1612892	-8.587438	3570147047						NA						NA	NA	
7080		41.1613239	-8.587556	3570147048						NA						NA	NA	
7081		41.1610941	-8.5866783	4024438270						NA						NA	NA	
7082		41.1619441	-8.58606	4024438271						NA						NA	NA	
7083		41.1612125	-8.5867136	5849890899						NA						NA	NA	
7084		41.1606297	-8.5884199	7020413438						NA						NA	NA	
7085		41.1612275	-8.5877493	7020413439						NA						NA	NA	
7086		41.1601814	-8.5870627	7020413440						NA						NA	NA	
7087		41.16024	-8.5866603	7020413441						NA						NA	NA	
7088		41.1603329	-8.5866898	7020413442						NA						NA	NA	
7091		41.1645644	-8.5845323	4024438272						NA						NA	NA	
7101		41.1474017	-8.5488223	3846227859						NA						NA	NA	
7102		41.1474704	-8.5487016	3846227870						NA						NA	NA	
7103		41.147533	-8.548954	3846227878						NA						NA	NA	
7104		41.1476412	-8.5490416	3846227905						NA						NA	NA	
7105		41.1476803	-8.5486964	3846227918						NA						NA	NA	
7107		41.1477703	-8.5483238	3846227937						NA						NA	NA	
7108		41.1477706	-8.5486887	3846227939						NA						NA	NA	
7111		41.1478703	-8.5486205	3846227964						NA						NA	NA	
7112		41.1478718	-8.5484659	3846227965						NA						NA	NA	
7114		41.1479164	-8.5490463	3846227972						NA						NA	NA	
7115		41.1479198	-8.5486879	3846227974						NA						NA	NA	
7127		41.1631799	-8.5709029	4395077301						NA						NA	NA	
7128		41.1631976	-8.5709552	4395077305						NA						NA	NA	
7129		41.1632167	-8.5708365	4395077307						NA						NA	NA	
7130		41.163241	-8.5708787	4395077312						NA						NA	NA	
7136		41.1644439	-8.5611225	3846232532						NA						NA	NA	
7137		41.1648839	-8.5624215	3846232667						NA						NA	NA	
7139		41.1659872	-8.5623941	3846233039						NA						NA	NA	
7140		41.1724357	-8.5684463	1390707737						NA						NA	NA	
7141		41.1724417	-8.5685856	1390707739						NA						NA	NA	
7144		41.1725449	-8.568438	1390707748						NA						NA	NA	
7145		41.1725509	-8.5685773	1390707749						NA						NA	NA	
7154		41.1667972	-8.5640671	4395078238						NA						NA	NA	
7155		41.1669166	-8.5633313	4395078390						NA						NA	NA	
7156		41.1680945	-8.5634202	6742898615						NA						NA	NA	
7170		41.1332223	-8.5436851	5259792216						NA						NA	NA	
7171		41.1333725	-8.5437042	5259973627						NA						NA	NA	
7177		41.134335	-8.5440068	2409041491						NA						NA	NA	
7182		41.1340097	-8.5440224	5259781323						NA						NA	NA	
7183		41.134399	-8.5440156	5259792193						NA						NA	NA	
7184		41.1348216	-8.5439869	5259843569						NA						NA	NA	
7185		41.134023	-8.543864	5365197813						NA						NA	NA	
7245		41.1617842	-8.5342924	3846231995						NA						NA	NA	
7246		41.1618054	-8.5343401	3846231998						NA						NA	NA	
7247		41.1618219	-8.5342629	3846232003						NA						NA	NA	
7248		41.1618353	-8.534293	3846232007						NA						NA	NA	
7249		41.1618431	-8.5343106	3846232008						NA						NA	NA	
7251		41.1632006	-8.5329474	3846232235						NA						NA	NA	
7252		41.1643647	-8.5329947	3846232489						NA						NA	NA	
7253		41.1651882	-8.5330528	3846232771						NA						NA	NA	
7276		41.1532339	-8.5110528	5915937050						NA						NA	NA	
7277		41.1532222	-8.5110503	5915937052						NA						NA	NA	
7278		41.152683	-8.5109618	6966146760						NA						NA	NA	
7279		41.1528312	-8.5109861	6966146761						NA						NA	NA	
7291		41.1533541	-8.5110733	5915937048						NA						NA	NA	
7292		41.15339	-8.5110792	6966166885						NA						NA	NA	
7296		41.1519806	-8.4990085	3846229002						NA						NA	NA	
7297		41.1520035	-8.4989621	3846229012						NA						NA	NA	
7298		41.1520128	-8.4990365	3846229022						NA						NA	NA	
7300		41.1520357	-8.4989901	3846229032						NA						NA	NA	
7323		41.1679369	-8.4964784	4414499558						NA						NA	NA	
7347		41.1925017	-8.5765473	444058618						NA						NA	NA	
7455		41.1995031	-8.5607206	1390707938						NA						NA	NA	
7456		41.199509	-8.5606604	1390707939						NA						NA	NA	
7457		41.1995488	-8.5607284	1390707940						NA						NA	NA	
7458		41.1995517	-8.5606983	1390707941						NA						NA	NA	
7459		41.1995546	-8.5606682	1390707942						NA						NA	NA	
7473		41.2024296	-8.5536274	1165960703						NA						NA	NA	
7474		41.2045117	-8.5558208	1165960705						NA						NA	NA	
7475		41.2043745	-8.5540546	1165960710						NA						NA	NA	
7476		41.2024438	-8.5553497	1165960712						NA						NA	NA	
7494		41.2023018	-8.5546549	1731171534						NA						NA	NA	
7496		41.2025241	-8.5547037	1731171541						NA						NA	NA	
7506		41.2036454	-8.5558166	1731171641						NA						NA	NA	
7507		41.2036656	-8.5556186	1731171645						NA						NA	NA	
7508		41.203668	-8.555635	1731171646						NA						NA	NA	
7509		41.2038087	-8.552598	1731171722						NA						NA	NA	
7510		41.2038176	-8.5526205	1731171727						NA						NA	NA	
7511		41.2038262	-8.5526421	1731171752						NA						NA	NA	
7512		41.2038386	-8.552577	1731171755						NA						NA	NA	
7513		41.2038562	-8.5526211	1731171770						NA						NA	NA	
7514		41.2039792	-8.5558901	1731171804						NA						NA	NA	
7515		41.2040003	-8.5557206	1731171808						NA						NA	NA	
7516		41.204013	-8.555711	1731171814						NA						NA	NA	
7517		41.2041039	-8.5539951	1731171835						NA						NA	NA	
7518		41.2041139	-8.5539151	1731171855						NA						NA	NA	
7519		41.2042644	-8.5540304	1731171888						NA						NA	NA	
7520		41.2042743	-8.5539504	1731171906						NA						NA	NA	
7521		41.2043448	-8.5543331	1731182889						NA						NA	NA	
7522		41.2043507	-8.5546201	1731182892						NA						NA	NA	
7523		41.2043779	-8.5548794	1731182893						NA						NA	NA	
7524		41.2044211	-8.5551834	1731182896						NA						NA	NA	
7525		41.2024474	-8.5568244	6505017020						NA						NA	NA	
7526		41.2021422	-8.5567423	6505017021						NA						NA	NA	
7527		41.202204	-8.556346	6505017022						NA						NA	NA	
7528		41.2022005	-8.556219	6505017023						NA						NA	NA	
7529		41.202197	-8.5559419	6505017024						NA						NA	NA	
7530		41.2022448	-8.5558815	6505017025						NA						NA	NA	
7531		41.2025686	-8.5560626	6505017026						NA						NA	NA	
7536		41.2175607	-8.5546535	6507226305						NA						NA	NA	
7537		41.2168475	-8.5546274	6507226306						NA						NA	NA	
7538		41.2167189	-8.5548388	6507226307						NA						NA	NA	
7539		41.2167187	-8.5547671	6507226308						NA						NA	NA	
7540		41.2167858	-8.5547669	6507226309						NA						NA	NA	
7541		41.216786	-8.5548387	6507226310						NA						NA	NA	
7542		41.2167536	-8.554767	6845383720						NA						NA	NA	
7558		41.1745164	-8.5339772	3846235863						NA						NA	NA	
7559		41.1745373	-8.5340293	3846235867						NA						NA	NA	
7560		41.1745817	-8.533931	3846235880						NA						NA	NA	
7561		41.1746026	-8.533983	3846235884						NA						NA	NA	
7598		41.1743797	-8.5218416	3846235744						NA						NA	NA	
7600		41.1743967	-8.52303	3846235749						NA						NA	NA	
7603		41.1745445	-8.5225085	3846235869						NA						NA	NA	
7604		41.1746111	-8.5224906	3846235888						NA						NA	NA	
7606		41.1746721	-8.5224624	3846235902						NA						NA	NA	
7608		41.1747967	-8.5224627	3846235911						NA						NA	NA	
7611		41.1749921	-8.5230466	3846235940						NA						NA	NA	
7613		41.1750095	-8.5218257	3846235942						NA						NA	NA	
7614		41.1750262	-8.5229944	3846235943						NA						NA	NA	
7619		41.1745453	-8.5225787	4049874410						NA						NA	NA	
7620		41.1745472	-8.5227458	4049874411						NA						NA	NA	
7621		41.1745479	-8.5228057	4049874412						NA						NA	NA	
7622		41.1746108	-8.5223149	4049874413						NA						NA	NA	
7623		41.1746112	-8.522578	4049874414						NA						NA	NA	
7624		41.1746115	-8.5227447	4049874415						NA						NA	NA	
7625		41.174673	-8.5225772	4049874416						NA						NA	NA	
7626		41.1746743	-8.5227436	4049874417						NA						NA	NA	
7627		41.1747981	-8.5225757	4049874418						NA						NA	NA	
7628		41.1748001	-8.5227414	4049874419						NA						NA	NA	
7629		41.1749269	-8.5225742	4049874420						NA						NA	NA	
7630		41.1749272	-8.5227392	4049874421						NA						NA	NA	
7631		41.1749274	-8.5228162	4049874422						NA						NA	NA	
7632		41.1749588	-8.5225738	4049874423						NA						NA	NA	
7633		41.1749606	-8.5227386	4049874424						NA						NA	NA	
7638		41.181559	-8.5246572	3846237979						NA						NA	NA	
7657		41.1914217	-8.5265664	5787437762						NA						NA	NA	
7658		41.1916587	-8.5263977	5787437781						NA						NA	NA	
7678		41.1849218	-8.4942058	3862072845						NA						NA	NA	
7704		41.2114667	-8.5286666	5220112169						NA						NA	NA	
7705		41.2112548	-8.5280014	5220112170						NA						NA	NA	
7706		41.2114592	-8.5278864	5220112171						NA						NA	NA	
7707		41.2116711	-8.5285516	5220112172						NA						NA	NA	
7727		41.2233288	-8.5406015	6515964867						NA						NA	NA	
7728		41.2249517	-8.5420327	8445724340						NA						NA	NA	
7795		41.1594643	-8.4693684	3862065458						NA						NA	NA	
7798		41.1723784	-8.4841907	4361201949						NA						NA	NA	
7799		41.1722707	-8.484084	4361201950						NA						NA	NA	
7804		41.1603599	-8.4694132	3862065677						NA						NA	NA	
7805		41.1621177	-8.4694369	3862065871						NA						NA	NA	
7806		41.163125	-8.46946	3862065973						NA						NA	NA	
7808		41.1639992	-8.4695023	3862066090						NA						NA	NA	
7810		41.1656819	-8.4695626	3862066406						NA						NA	NA	
7817		41.1711364	-8.470276	3862068387						NA						NA	NA	
7829		41.1576536	-8.4615431	3862064887						NA						NA	NA	
7830		41.1554173	-8.4558407	1387346732						NA						NA	NA	
7831		41.15611	-8.4556607	1387346750						NA						NA	NA	
7832		41.1561995	-8.456275	1387346762						NA						NA	NA	
7833		41.158612	-8.4556705	1387346771						NA						NA	NA	
7834		41.155386	-8.4550788	1390100466						NA						NA	NA	
7835		41.1584162	-8.4543769	1390101493						NA						NA	NA	
7836		41.1587199	-8.4543112	1390101579						NA						NA	NA	
7838		41.1553203	-8.4552483	1393643736						NA						NA	NA	
7839		41.155359	-8.4551598	1393643759						NA						NA	NA	
7840		41.1553714	-8.4552379	1393643764						NA						NA	NA	
7841		41.1553954	-8.4551504	1393643776						NA						NA	NA	
7847		41.1576223	-8.4557195	1523925646						NA						NA	NA	
7853		41.1563509	-8.4560453	1579285041						NA						NA	NA	
7857		41.1550438	-8.4594242	3862064048						NA						NA	NA	
7858		41.1550463	-8.4544981	3862064049						NA						NA	NA	
7860		41.1553958	-8.4545898	3862064130						NA						NA	NA	
7861		41.1554101	-8.4546735	3862064133						NA						NA	NA	
7862		41.1559752	-8.4602806	3862064323						NA						NA	NA	
7864		41.1554412	-8.4543798	4049873769						NA						NA	NA	
7865		41.1554466	-8.4544183	4049873770						NA						NA	NA	
7866		41.155473	-8.4546068	4049873771						NA						NA	NA	
7867		41.1554959	-8.4547698	4049873772						NA						NA	NA	
7868		41.1555068	-8.4548477	4049873773						NA						NA	NA	
7869		41.1558166	-8.4546903	4049873774						NA						NA	NA	
7870		41.1558323	-8.4548192	4049873775						NA						NA	NA	
7871		41.1558887	-8.4555283	4049873776						NA						NA	NA	
7872		41.155918	-8.4551852	4049873777						NA						NA	NA	
7873		41.1559255	-8.4544883	4049873778						NA						NA	NA	
7874		41.1559558	-8.4555107	4049873779						NA						NA	NA	
